area,construction_type,region,cimento,areia,tijolos
52.7,commercial,urban,11.3,35.1,4.345
3.1,residential,rural,0.7,2.0,0.177
145.9,residential,rural,26.6,76.0,8.2
229.5,residential,urban,43.4,120.3,13.336
12.8,industrial,urban,2.9,9.2,1.316
88.0,residential,urban,16.8,53.1,4.988
7.4,residential,urban,1.4,5.0,0.448
177.1,residential,suburban,32.7,102.8,11.437
441.9,residential,suburban,95.8,263.9,26.153
68.3,residential,suburban,13.5,35.5,3.825
37.6,commercial,suburban,7.5,24.3,2.686
186.9,commercial,urban,39.1,115.4,14.721
73.6,residential,rural,15.5,44.4,4.488
59.6,residential,suburban,10.8,41.4,3.457
25.9,residential,urban,5.7,18.5,1.574
95.7,commercial,rural,20.3,55.9,6.926
93.2,industrial,urban,21.5,68.5,8.315
30.5,commercial,urban,6.6,15.8,2.273
23.8,residential,suburban,4.9,13.9,1.488
57.7,residential,suburban,11.3,35.8,3.347
59.9,residential,rural,12.0,42.9,3.542
13.7,commercial,urban,3.0,9.4,1.038
32.3,industrial,suburban,6.7,22.3,2.867
17.5,residential,urban,3.8,9.3,1.019
231.7,residential,suburban,45.9,152.3,13.743
7.7,residential,urban,1.4,4.6,0.434
211.0,residential,urban,39.0,140.2,13.298
75.1,residential,rural,16.2,50.0,4.386
109.5,commercial,suburban,22.3,53.9,7.654
256.7,residential,rural,55.1,147.4,14.261
45.5,residential,rural,9.4,22.9,2.545
121.3,residential,rural,25.6,59.7,6.91
111.4,commercial,urban,25.5,63.0,8.723
445.2,residential,suburban,96.3,245.9,28.795
4.7,commercial,urban,1.1,2.5,0.353
60.8,commercial,urban,13.4,40.8,4.41
456.2,residential,urban,86.2,269.0,27.314
39.7,commercial,suburban,9.0,25.7,2.829
337.2,residential,urban,62.6,229.5,18.987
169.7,commercial,urban,34.0,98.7,12.847
41.4,commercial,urban,8.8,23.1,3.313
3.0,industrial,urban,0.7,2.1,0.278
32.9,residential,rural,6.6,21.7,1.786
13.2,industrial,urban,3.0,9.1,1.277
55.9,residential,urban,10.6,33.9,3.365
280.5,commercial,urban,63.9,145.1,20.598
71.9,residential,suburban,15.1,42.9,4.086
59.3,residential,suburban,11.3,30.6,3.469
24.3,commercial,suburban,5.5,16.6,1.749
97.1,residential,rural,20.8,50.8,5.188
60.8,industrial,urban,12.5,39.0,5.253
148.2,commercial,suburban,29.0,78.3,10.102
72.6,industrial,suburban,16.5,48.3,5.94
217.7,residential,urban,46.8,147.9,14.428
152.8,residential,urban,29.9,96.2,9.228
15.7,residential,urban,3.4,9.4,1.072
14.6,residential,rural,2.7,10.2,0.882
2.5,residential,rural,0.5,1.4,0.144
46.0,residential,urban,8.8,23.4,2.647
5.6,residential,suburban,1.0,2.8,0.304
59.8,commercial,urban,12.4,29.4,4.333
27.6,residential,rural,5.8,15.6,1.507
69.0,residential,rural,14.9,38.9,3.744
17.2,residential,urban,3.5,8.4,1.025
79.7,residential,urban,14.6,50.7,4.993
339.4,residential,suburban,72.1,215.2,22.121
101.4,commercial,suburban,21.2,72.4,7.037
83.1,industrial,urban,19.5,54.3,7.479
155.1,residential,urban,32.5,88.3,10.094
1.0,residential,rural,0.2,0.6,0.058
33.2,residential,suburban,6.6,18.1,1.966
434.1,residential,suburban,84.9,209.9,25.999
152.6,residential,urban,31.0,98.5,9.694
9.5,residential,rural,2.0,6.7,0.539
39.5,residential,rural,8.4,27.1,2.285
58.0,residential,urban,12.2,40.6,3.707
272.7,commercial,urban,55.9,191.8,20.664
88.2,residential,suburban,19.2,59.7,5.408
8.0,commercial,urban,1.8,4.9,0.614
71.1,commercial,urban,13.9,34.5,5.686
34.2,residential,urban,6.8,16.9,2.137
41.4,commercial,urban,8.8,23.8,3.218
12.1,industrial,urban,2.4,8.3,1.123
61.4,commercial,suburban,12.9,34.6,4.257
110.7,residential,urban,20.6,70.8,7.372
142.5,industrial,urban,29.5,100.7,14.144
118.9,residential,urban,21.8,63.5,6.764
108.0,industrial,suburban,22.9,72.7,8.521
203.4,commercial,rural,39.9,103.3,13.658
40.4,residential,rural,8.2,28.7,2.257
24.2,residential,urban,4.8,17.1,1.46
9.4,commercial,suburban,2.0,6.2,0.712
18.1,commercial,suburban,3.7,10.5,1.182
16.2,commercial,urban,3.7,9.4,1.293
243.6,residential,urban,50.6,133.5,16.342
19.9,residential,suburban,4.2,11.9,1.254
9.9,commercial,urban,2.2,7.1,0.794
51.1,residential,rural,10.2,31.5,2.748
18.6,commercial,urban,4.2,9.6,1.514
14.0,residential,urban,2.8,7.1,0.837
45.0,commercial,urban,9.3,31.3,3.154
251.8,commercial,rural,50.6,168.9,16.44
3.1,commercial,rural,0.7,1.5,0.214
23.3,industrial,suburban,4.7,13.6,1.904
173.9,residential,suburban,34.4,106.6,10.444
28.1,residential,urban,5.2,19.6,1.649
58.2,commercial,suburban,11.9,31.9,4.14
10.4,residential,suburban,2.2,5.9,0.677
158.6,commercial,urban,34.2,89.3,11.781
133.4,industrial,rural,28.1,72.7,11.806
13.7,residential,suburban,2.7,9.3,0.829
295.6,residential,urban,58.3,180.5,17.775
89.3,residential,urban,19.2,55.8,5.771
160.0,residential,urban,31.3,96.5,10.45
144.3,commercial,suburban,30.3,76.6,9.82
73.2,residential,urban,13.9,48.6,4.318
137.6,commercial,rural,31.3,97.2,8.786
27.2,residential,suburban,5.2,13.9,1.722
2.1,commercial,urban,0.4,1.3,0.144
41.9,commercial,suburban,8.1,24.5,3.247
16.5,industrial,suburban,3.8,8.9,1.399
396.8,commercial,urban,76.6,200.6,27.244
257.2,residential,rural,55.5,128.2,15.863
15.6,commercial,urban,3.1,9.9,1.269
42.2,commercial,urban,9.1,23.9,3.134
71.2,residential,urban,13.7,44.8,4.235
50.9,residential,suburban,10.0,25.4,2.791
120.4,commercial,suburban,23.9,62.9,9.302
70.0,residential,urban,14.1,36.0,3.955
83.3,commercial,urban,17.2,40.5,6.056
113.2,industrial,urban,26.8,57.1,10.941
2.4,residential,urban,0.5,1.3,0.156
1.3,industrial,urban,0.3,0.7,0.119
19.6,commercial,urban,4.3,10.9,1.324
126.7,residential,suburban,25.9,69.0,7.906
27.5,residential,urban,5.2,13.6,1.569
252.8,commercial,rural,52.1,122.9,16.098
8.2,commercial,urban,1.6,4.5,0.672
86.7,commercial,suburban,16.6,57.0,6.447
2.6,residential,urban,0.5,1.3,0.155
357.8,industrial,urban,81.3,183.8,30.382
24.0,residential,suburban,4.7,15.5,1.558
88.6,residential,suburban,19.1,59.0,5.044
305.9,residential,rural,65.0,183.6,16.207
3.1,residential,rural,0.6,1.8,0.182
71.9,residential,suburban,14.1,43.5,4.271
74.8,industrial,suburban,18.0,45.5,6.176
43.3,residential,urban,8.0,22.0,2.806
106.3,residential,urban,20.3,61.7,6.424
78.2,commercial,suburban,17.9,46.0,5.706
28.7,residential,urban,6.0,16.9,1.764
122.2,industrial,urban,24.3,71.4,11.963
62.8,residential,suburban,11.6,37.6,3.732
63.5,industrial,rural,13.3,33.9,5.328
303.5,residential,suburban,66.3,171.5,18.43
76.6,residential,rural,14.6,47.8,3.885
153.6,industrial,urban,34.2,114.9,15.532
202.0,residential,suburban,37.6,125.0,12.128
86.9,commercial,suburban,18.9,46.4,6.323
154.4,residential,urban,31.1,79.7,9.292
37.0,commercial,urban,7.6,23.1,2.733
20.1,commercial,urban,4.6,11.4,1.564
118.9,residential,suburban,22.4,61.6,7.597
260.6,residential,rural,50.0,151.7,15.324
4.3,commercial,urban,1.0,2.2,0.305
144.0,commercial,suburban,27.7,100.2,10.744
2.9,commercial,urban,0.6,1.6,0.218
61.4,residential,urban,11.6,33.2,3.907
113.1,industrial,suburban,23.6,61.2,10.04
52.0,residential,suburban,10.5,27.6,3.274
35.8,commercial,suburban,8.3,20.6,2.337
20.7,residential,urban,3.9,13.6,1.186
381.1,residential,urban,74.7,260.0,22.847
84.5,residential,urban,15.7,60.8,4.757
13.7,industrial,urban,3.0,6.9,1.193
4.9,commercial,rural,0.9,2.5,0.349
27.9,residential,urban,6.1,19.7,1.707
77.4,residential,rural,15.1,38.5,4.391
139.4,commercial,rural,28.0,75.2,10.167
396.1,commercial,suburban,74.9,257.4,28.488
179.5,residential,suburban,33.4,129.2,11.237
94.7,residential,urban,17.9,58.8,6.124
109.8,residential,urban,22.1,72.4,7.519
73.8,commercial,rural,15.3,44.7,4.935
57.0,residential,urban,12.3,34.0,3.483
153.6,commercial,urban,30.3,106.1,12.581
19.5,residential,urban,3.6,10.8,1.1
40.6,residential,urban,7.6,19.6,2.688
384.8,residential,urban,82.6,274.1,23.025
84.8,commercial,suburban,17.3,45.4,6.061
69.0,commercial,urban,15.7,46.8,5.248
190.2,residential,suburban,34.9,135.8,10.88
143.6,residential,urban,26.9,102.8,8.59
39.5,commercial,urban,7.8,22.6,2.913
98.3,residential,rural,21.2,54.4,5.489
20.5,residential,urban,4.1,11.6,1.308
5.4,residential,urban,1.0,3.1,0.334
459.0,residential,urban,93.4,225.8,28.51
133.6,residential,rural,25.6,92.6,8.04
267.0,commercial,urban,51.0,134.8,18.326
178.3,commercial,urban,37.6,127.6,12.599
55.9,residential,urban,10.8,30.0,3.84
197.6,residential,rural,41.4,140.8,11.121
154.5,residential,urban,27.9,82.1,9.761
29.9,residential,urban,6.1,16.3,1.819
97.6,commercial,urban,18.7,60.2,7.654
36.4,residential,rural,6.7,25.9,2.177
26.7,industrial,suburban,6.1,20.0,2.291
8.5,commercial,urban,1.8,5.2,0.665
78.3,residential,suburban,14.9,53.5,4.932
49.8,residential,urban,10.2,28.2,3.128
9.2,industrial,suburban,2.2,6.5,0.741
126.7,residential,rural,25.9,80.8,7.189
128.4,residential,suburban,24.3,88.5,7.413
26.8,residential,urban,5.2,18.2,1.77
312.1,residential,suburban,57.2,152.6,19.555
150.4,residential,rural,33.0,94.8,8.063
163.6,commercial,urban,35.7,107.5,13.216
1.0,commercial,rural,0.2,0.7,0.074
383.7,residential,urban,76.6,266.5,25.539
463.5,residential,urban,99.1,292.4,28.57
70.8,residential,suburban,14.0,37.7,3.852
420.1,commercial,urban,88.6,255.5,29.608
94.7,industrial,urban,21.9,60.0,8.361
14.4,residential,rural,3.1,7.9,0.885
168.3,residential,suburban,35.4,117.1,9.644
81.7,residential,rural,18.0,46.0,4.642
41.9,residential,urban,8.7,26.0,2.718
26.9,residential,urban,5.6,18.7,1.733
73.2,residential,rural,15.8,45.4,3.981
117.7,residential,suburban,24.7,57.4,6.536
209.6,residential,rural,45.9,126.5,10.623
91.3,residential,urban,19.3,44.1,5.571
53.7,commercial,suburban,11.7,33.1,3.657
100.0,commercial,rural,20.6,71.3,7.184
68.7,commercial,suburban,15.3,48.6,5.374
105.6,commercial,urban,24.3,72.2,8.477
93.9,commercial,rural,20.3,50.6,6.598
384.8,industrial,urban,80.2,244.2,33.127
97.4,residential,urban,19.1,51.6,6.196
117.5,commercial,suburban,25.8,71.3,8.398
222.9,industrial,urban,53.1,125.0,20.975
244.2,residential,urban,48.6,145.6,14.126
15.2,residential,urban,3.0,9.6,0.912
60.5,industrial,suburban,12.4,37.1,5.023
286.1,industrial,rural,62.0,162.4,21.446
321.3,residential,suburban,60.4,215.3,20.599
21.1,commercial,urban,4.1,11.0,1.537
58.6,residential,suburban,12.2,30.3,3.322
32.7,residential,urban,7.2,22.6,1.915
156.4,residential,urban,28.9,85.8,9.162
191.2,residential,urban,41.3,112.3,11.575
63.3,commercial,urban,13.3,36.9,5.18
112.6,residential,suburban,23.3,78.7,6.223
204.0,commercial,urban,44.6,144.3,16.297
123.6,commercial,urban,27.5,61.2,9.129
17.0,commercial,urban,3.7,10.1,1.195
124.5,residential,rural,25.1,61.4,6.309
17.3,residential,urban,3.2,8.6,1.07
106.1,residential,urban,19.2,60.5,7.113
40.6,industrial,suburban,9.7,29.0,3.578
5.8,residential,rural,1.1,3.3,0.308
25.7,residential,rural,4.8,13.4,1.42
63.2,residential,suburban,12.9,44.1,3.44
500.0,commercial,urban,111.7,288.9,34.351
29.5,residential,urban,5.7,18.2,1.996
385.3,commercial,urban,73.6,266.9,29.383
45.3,residential,suburban,8.9,29.7,2.912
321.9,residential,rural,66.7,175.9,19.598
312.6,residential,urban,58.2,159.9,19.379
15.4,residential,suburban,2.9,9.8,0.827
176.4,residential,urban,36.2,97.3,11.01
72.8,commercial,rural,14.1,46.9,5.308
115.9,residential,urban,24.1,80.5,7.265
149.6,residential,rural,29.7,77.8,9.155
13.3,residential,suburban,2.4,7.6,0.762
160.4,residential,rural,31.2,112.3,9.798
36.1,commercial,urban,7.4,21.3,2.844
131.8,residential,urban,28.5,72.6,8.138
85.3,residential,urban,16.1,54.8,5.221
115.4,residential,suburban,21.5,72.2,6.459
97.5,residential,urban,20.1,62.6,6.135
166.3,residential,urban,31.6,96.1,10.382
225.0,commercial,urban,47.2,152.2,17.123
59.6,commercial,urban,11.5,39.8,4.91
49.8,commercial,suburban,11.1,35.7,3.349
27.7,industrial,urban,6.5,17.3,2.852
168.1,residential,rural,35.8,86.3,9.465
341.2,residential,rural,67.0,201.3,20.33
21.7,residential,urban,4.1,10.4,1.381
61.2,commercial,urban,14.0,37.3,4.261
147.1,residential,urban,28.0,70.7,9.48
101.1,residential,urban,18.8,67.5,6.268
168.8,residential,urban,33.4,97.2,10.784
1.6,residential,urban,0.3,1.0,0.109
242.3,residential,urban,52.5,165.2,15.114
6.3,commercial,suburban,1.4,3.7,0.418
59.0,residential,urban,10.7,38.3,3.751
32.3,residential,suburban,6.2,17.8,1.952
263.4,commercial,suburban,58.4,162.5,20.238
32.2,commercial,suburban,6.6,21.5,2.338
46.7,residential,rural,10.3,29.2,2.838
219.2,residential,urban,40.2,149.9,13.242
77.1,residential,urban,16.9,40.1,4.615
228.5,commercial,urban,44.9,127.5,17.978
108.2,residential,urban,22.4,74.1,6.738
8.3,residential,suburban,1.7,6.0,0.532
57.1,residential,rural,11.6,38.0,3.166
19.4,residential,suburban,4.1,11.2,1.237
6.7,commercial,urban,1.5,3.4,0.489
46.8,industrial,rural,11.1,27.8,4.055
239.1,residential,rural,50.5,162.6,13.528
12.5,commercial,urban,2.8,7.3,0.884
1.0,residential,suburban,0.2,0.6,0.062
273.5,industrial,urban,66.0,154.7,26.948
75.5,residential,urban,15.2,45.9,5.178
81.8,residential,suburban,16.6,45.9,4.377
263.7,residential,suburban,53.9,169.4,16.748
120.5,residential,urban,22.4,68.4,7.186
175.3,residential,urban,34.6,119.4,10.622
147.2,commercial,suburban,33.5,97.3,10.436
94.6,residential,urban,20.8,55.0,5.86
116.6,industrial,suburban,27.8,59.6,9.204
82.3,residential,rural,16.5,54.5,4.309
43.9,commercial,urban,8.9,27.5,3.452
33.6,commercial,suburban,6.9,22.3,2.338
19.4,residential,suburban,3.6,12.5,1.121
43.7,industrial,suburban,9.6,26.6,3.773
86.0,residential,suburban,16.1,61.3,5.234
88.6,residential,suburban,16.8,46.5,4.953
115.0,commercial,suburban,24.7,78.9,7.943
211.5,residential,suburban,44.7,128.2,11.768
105.5,residential,suburban,19.8,60.2,6.269
18.7,residential,urban,3.8,11.3,1.057
2.6,commercial,urban,0.6,1.4,0.195
21.9,residential,suburban,4.3,12.6,1.209
238.7,residential,suburban,45.2,159.9,13.866
83.9,commercial,urban,17.7,53.5,6.739
188.8,residential,urban,38.4,128.3,11.523
26.7,residential,rural,5.9,16.0,1.478
123.7,commercial,urban,27.8,82.3,9.078
131.6,residential,rural,27.4,93.4,6.683
165.8,residential,suburban,33.4,87.9,9.069
76.7,industrial,rural,16.1,39.2,6.19
157.8,residential,urban,34.3,104.3,10.398
274.0,residential,suburban,54.7,148.5,16.659
315.6,commercial,suburban,59.8,167.4,20.582
13.4,residential,urban,2.6,6.6,0.814
97.9,commercial,rural,19.7,63.6,7.029
12.0,commercial,rural,2.3,6.9,0.869
255.9,residential,rural,52.5,174.6,13.784
311.0,industrial,suburban,69.8,201.7,28.865
69.2,commercial,urban,14.6,33.8,5.644
321.6,residential,urban,58.0,209.7,19.478
145.3,industrial,suburban,33.4,78.5,12.092
119.1,residential,suburban,23.1,75.3,6.701
86.9,residential,suburban,18.2,44.8,4.856
52.2,residential,urban,9.7,35.1,3.149
331.8,commercial,urban,65.6,236.5,22.639
21.9,industrial,urban,5.1,12.0,2.242
162.2,residential,urban,29.7,99.3,10.883
45.8,residential,rural,8.6,24.8,2.451
139.9,residential,urban,27.5,70.2,8.147
17.9,residential,urban,3.6,11.8,1.229
46.7,commercial,urban,10.6,30.0,3.419
292.1,residential,urban,62.8,178.9,19.877
81.5,residential,urban,17.7,44.0,5.12
67.6,residential,suburban,14.2,43.1,4.228
139.5,commercial,urban,28.2,96.8,9.708
54.0,commercial,rural,12.0,30.9,3.719
67.9,commercial,suburban,13.6,44.4,4.438
82.2,residential,rural,17.0,49.2,4.426
460.4,residential,suburban,90.1,252.7,29.394
163.7,commercial,suburban,33.1,117.2,10.688
4.1,residential,urban,0.8,2.4,0.244
153.1,commercial,urban,33.9,97.0,12.524
69.9,residential,urban,13.3,37.4,4.345
26.2,commercial,urban,5.4,13.9,1.987
192.1,commercial,suburban,43.9,116.0,14.378
31.5,residential,urban,6.3,15.6,1.83
38.6,residential,rural,7.2,22.9,2.375
6.5,residential,suburban,1.2,3.2,0.408
379.9,residential,urban,83.4,271.8,23.75
158.7,commercial,urban,33.5,104.0,11.108
16.0,residential,urban,3.5,10.9,1.064
67.2,commercial,suburban,14.1,40.1,5.204
41.1,residential,rural,8.7,23.7,2.396
3.3,industrial,urban,0.8,2.3,0.325
262.0,residential,urban,56.9,186.7,16.903
182.9,commercial,rural,39.5,117.0,12.746
433.7,commercial,urban,92.4,242.1,34.175
27.8,commercial,rural,5.3,16.0,2.026
120.2,residential,suburban,22.6,63.1,7.489
12.6,residential,suburban,2.7,7.2,0.734
56.5,commercial,suburban,11.3,40.4,3.78
187.6,commercial,urban,39.2,108.0,12.664
1.0,industrial,suburban,0.2,0.5,0.081
65.5,residential,urban,14.4,38.9,4.056
57.0,commercial,urban,13.1,35.3,4.407
117.4,residential,rural,21.6,81.2,5.952
27.2,residential,rural,5.4,14.1,1.46
19.0,residential,urban,3.8,9.6,1.167
105.2,residential,urban,21.3,60.7,6.901
102.5,residential,suburban,21.1,58.4,5.688
139.3,residential,rural,29.4,97.9,7.393
28.4,residential,suburban,5.3,19.8,1.597
1.6,commercial,urban,0.3,1.0,0.13
210.3,commercial,rural,46.8,148.1,15.121
23.1,residential,urban,4.2,16.2,1.413
54.1,residential,rural,11.4,32.3,2.936
63.2,residential,suburban,13.6,36.5,3.682
20.7,residential,urban,4.3,11.1,1.212
73.6,commercial,urban,15.4,49.3,5.767
245.7,residential,suburban,49.6,154.8,15.501
31.7,residential,suburban,5.8,20.1,2.045
73.5,industrial,urban,16.6,38.2,6.794
36.9,commercial,urban,7.6,23.3,3.034
394.9,residential,urban,86.6,283.6,25.866
24.9,residential,urban,5.5,15.6,1.687
11.6,residential,urban,2.4,8.1,0.66
15.4,residential,urban,2.8,7.9,0.873
45.7,commercial,urban,9.6,31.6,3.143
80.5,industrial,rural,18.5,47.9,6.365
110.3,commercial,urban,23.2,57.6,8.414
82.6,residential,suburban,15.0,39.8,5.032
236.0,industrial,urban,56.2,161.8,21.553
44.7,residential,urban,8.8,21.7,2.55
124.6,residential,urban,26.6,81.8,8.373
31.2,commercial,suburban,7.1,17.7,2.465
114.5,commercial,suburban,24.1,76.3,8.131
260.1,industrial,urban,59.1,156.9,25.169
383.5,residential,urban,75.4,195.0,25.718
130.8,industrial,urban,28.9,77.3,11.491
285.5,residential,suburban,61.6,137.5,17.312
114.1,residential,urban,22.2,55.1,6.944
330.2,industrial,rural,71.2,167.8,28.867
228.3,commercial,rural,51.5,132.1,17.157
11.3,residential,suburban,2.1,7.4,0.641
64.3,residential,urban,12.7,38.0,4.183
42.7,commercial,urban,8.9,27.5,3.47
2.7,industrial,suburban,0.6,2.0,0.218
62.9,commercial,suburban,14.1,43.3,4.535
16.1,residential,urban,2.9,10.8,0.969
3.7,commercial,rural,0.8,2.5,0.272
58.9,residential,rural,12.0,30.2,3.433
26.4,residential,urban,5.2,15.3,1.607
273.8,industrial,suburban,65.3,153.0,24.098
167.5,residential,suburban,31.5,92.8,8.991
312.7,residential,suburban,66.0,224.4,16.834
213.3,residential,rural,38.8,111.5,12.314
130.2,residential,rural,26.4,65.6,7.128
91.0,residential,urban,16.4,61.6,6.078
6.8,residential,urban,1.4,3.7,0.442
30.9,residential,suburban,6.2,16.3,1.698
124.0,residential,urban,24.3,75.7,7.635
51.3,residential,rural,9.9,32.3,2.606
39.4,commercial,rural,7.9,24.9,2.47
11.0,residential,urban,2.3,7.7,0.745
7.3,commercial,urban,1.4,3.9,0.574
23.6,residential,rural,4.6,15.5,1.21
179.9,residential,urban,34.0,117.1,10.525
108.8,residential,urban,21.5,56.5,6.707
41.7,residential,suburban,8.9,24.2,2.397
6.3,residential,urban,1.3,3.1,0.431
20.9,residential,suburban,4.6,10.4,1.154
59.8,commercial,rural,11.9,35.7,4.156
16.6,residential,rural,3.6,10.3,1.003
143.8,commercial,rural,28.6,75.6,9.867
155.4,residential,rural,32.8,79.1,9.377
14.7,commercial,urban,3.4,8.2,1.066
129.8,residential,rural,24.0,71.8,7.189
71.8,commercial,urban,14.6,34.7,4.851
328.0,residential,urban,68.0,159.2,21.016
154.9,residential,rural,30.8,106.1,8.236
88.0,industrial,suburban,19.5,48.8,7.483
92.5,residential,urban,16.9,56.8,5.813
19.7,industrial,suburban,3.9,11.4,1.579
224.1,residential,suburban,47.4,114.8,13.294
81.9,residential,urban,15.6,42.7,4.629
85.4,commercial,urban,19.2,55.1,7.045
85.7,commercial,urban,18.6,58.0,7.024
32.3,commercial,urban,7.0,18.4,2.491
167.2,residential,urban,34.0,115.6,9.629
198.3,residential,suburban,36.9,126.9,10.932
34.0,residential,urban,6.8,22.4,2.011
58.3,residential,urban,12.2,35.0,3.285
19.7,commercial,urban,4.3,9.9,1.487
27.3,residential,urban,5.9,17.7,1.867
40.9,industrial,urban,8.5,22.0,4.163
232.3,commercial,rural,45.9,115.1,17.213
98.4,commercial,suburban,20.2,69.3,7.679
88.7,residential,urban,18.1,60.7,5.532
293.3,residential,urban,59.0,177.1,19.502
156.7,residential,urban,33.7,81.6,10.558
1.6,residential,suburban,0.3,1.0,0.093
13.3,residential,suburban,2.9,6.8,0.831
28.5,residential,suburban,5.2,17.3,1.573
36.2,commercial,suburban,8.1,21.5,2.71
179.6,commercial,urban,34.9,86.6,12.59
146.9,residential,suburban,27.1,89.1,7.976
15.7,residential,rural,3.2,7.6,0.806
76.3,commercial,rural,16.8,37.6,5.417
11.6,residential,suburban,2.5,5.7,0.701
19.0,residential,rural,4.1,10.2,1.114
27.7,commercial,suburban,5.6,14.6,2.128
235.7,residential,urban,50.7,141.0,13.61
45.5,residential,urban,9.9,22.5,2.871
247.5,commercial,urban,55.0,123.7,18.783
138.9,residential,rural,27.4,92.0,7.584
138.4,residential,suburban,26.2,73.8,7.984
162.7,residential,suburban,35.2,81.5,9.529
10.1,commercial,urban,2.3,5.3,0.832
168.5,commercial,urban,33.1,92.3,11.983
29.1,residential,suburban,5.9,17.5,1.731
413.1,residential,suburban,75.2,270.3,22.753
188.5,residential,suburban,41.2,96.5,10.414
500.0,residential,urban,92.9,248.5,33.782
276.6,residential,urban,58.8,162.8,16.557
